#                                                                         --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                  accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#          ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
tr|A0ACI8UJP9|A0ACI8UJP9_HUMAN -          sp|Q08999|RBL2_HUMAN -                  0 1767.5   6.4         0 1357.8   0.1   3.0   1   1   2   3   3   3   3 RB transcriptional corepressor like 2 OS=Homo sapiens OX=9606 GN=RBL2 PE=4 SV=1
sp|P28749|RBL1_HUMAN           -          sp|Q08999|RBL2_HUMAN -                  0 1709.9   1.1         0 1704.6   1.1   2.0   1   1   0   1   1   1   1 Retinoblastoma-like protein 1 OS=Homo sapiens OX=9606 GN=RBL1 PE=1 SV=3
tr|A0ACI8TFY4|A0ACI8TFY4_HUMAN -          sp|Q08999|RBL2_HUMAN -                  0 1598.8   3.6         0 1511.4   0.0   3.0   1   1   1   2   2   2   2 RB transcriptional corepressor like 1 OS=Homo sapiens OX=9606 GN=RBL1 PE=4 SV=1
tr|A0ACI8TFW9|A0ACI8TFW9_HUMAN -          sp|Q08999|RBL2_HUMAN -                  0 1324.3   4.4         0 1219.8   2.6   3.0   1   1   1   2   2   2   2 RB transcriptional corepressor like 1 OS=Homo sapiens OX=9606 GN=RBL1 PE=4 SV=1
tr|F5H837|F5H837_HUMAN         -          sp|Q08999|RBL2_HUMAN -                  0 1306.6   0.0         0 1306.3   0.0   1.0   1   0   0   1   1   1   1 RB transcriptional corepressor like 2 (Fragment) OS=Homo sapiens OX=9606 GN=RBL2 PE=1 SV=2
tr|A0A3B3IS71|A0A3B3IS71_HUMAN -          sp|Q08999|RBL2_HUMAN -                  0 1238.4  25.6  1.4e-272  910.4   3.0   3.0   1   1   2   3   3   3   3 Retinoblastoma-associated protein OS=Homo sapiens OX=9606 GN=RB1 PE=1 SV=1
sp|P06400|RB_HUMAN             -          sp|Q08999|RBL2_HUMAN -                  0 1238.4  25.6  1.5e-272  910.4   3.0   3.0   1   1   2   3   3   3   3 Retinoblastoma-associated protein OS=Homo sapiens OX=9606 GN=RB1 PE=1 SV=2
tr|Q59HH0|Q59HH0_HUMAN         -          sp|Q08999|RBL2_HUMAN -                  0 1236.5  26.5  4.6e-272  908.8   3.8   3.0   1   1   2   3   3   3   3 Retinoblastoma-associated protein (Fragment) OS=Homo sapiens OX=9606 PE=2 SV=1
tr|A0ACI8RJG1|A0ACI8RJG1_HUMAN -          sp|Q08999|RBL2_HUMAN -                  0 1230.0  24.6  1.3e-272  910.6   2.9   3.0   1   1   2   3   3   3   3 RB transcriptional corepressor 1 OS=Homo sapiens OX=9606 GN=RB1 PE=4 SV=1
tr|A0ACI8U643|A0ACI8U643_HUMAN -          sp|Q08999|RBL2_HUMAN -                  0 1217.3  25.9  3.4e-266  889.4   3.4   3.0   1   1   2   3   3   3   3 RB transcriptional corepressor 1 OS=Homo sapiens OX=9606 GN=RB1 PE=4 SV=1
tr|A0ACI8T8P3|A0ACI8T8P3_HUMAN -          sp|Q08999|RBL2_HUMAN -                  0 1214.5  31.9  1.1e-198  665.8   4.6   4.0   1   1   2   4   4   4   4 RB transcriptional corepressor 1 OS=Homo sapiens OX=9606 GN=RB1 PE=4 SV=1
tr|B4DTN0|B4DTN0_HUMAN         -          sp|Q08999|RBL2_HUMAN -                  0 1213.6  26.9  7.7e-266  888.2   4.0   3.0   1   1   2   3   3   3   3 Retinoblastoma-associated protein OS=Homo sapiens OX=9606 PE=2 SV=1
tr|A0AAQ5BH52|A0AAQ5BH52_HUMAN -          sp|Q08999|RBL2_HUMAN -                  0 1205.7  25.7  9.4e-273  911.1   2.9   3.0   1   1   2   3   3   3   3 Retinoblastoma-associated protein OS=Homo sapiens OX=9606 GN=RB1 PE=1 SV=1
tr|A0AAQ5BH01|A0AAQ5BH01_HUMAN -          sp|Q08999|RBL2_HUMAN -                  0 1159.4  23.3  1.3e-272  910.6   3.0   3.0   1   1   2   3   3   3   3 RB transcriptional corepressor 1 OS=Homo sapiens OX=9606 GN=RB1 PE=1 SV=1
tr|A0AAQ5BH24|A0AAQ5BH24_HUMAN -          sp|Q08999|RBL2_HUMAN -                  0 1154.0  25.2  1.2e-272  910.7   3.0   4.0   1   1   3   4   4   4   4 Retinoblastoma-associated protein OS=Homo sapiens OX=9606 GN=RB1 PE=1 SV=1
tr|A0ACI8PG32|A0ACI8PG32_HUMAN -          sp|Q08999|RBL2_HUMAN -                  0 1148.2  27.5  1.4e-158  533.0   0.9   4.0   1   1   3   4   4   4   4 RB transcriptional corepressor 1 OS=Homo sapiens OX=9606 GN=RB1 PE=4 SV=1
tr|B4DRB3|B4DRB3_HUMAN         -          sp|Q08999|RBL2_HUMAN -                  0 1087.4  31.0  6.2e-227  759.3   8.1   3.0   1   1   2   3   3   3   3 Retinoblastoma-associated protein OS=Homo sapiens OX=9606 PE=2 SV=1
tr|A0AAQ5BH04|A0AAQ5BH04_HUMAN -          sp|Q08999|RBL2_HUMAN -            1.4e-94  321.0   0.3   1.7e-94  320.8   0.3   1.0   1   0   0   1   1   1   1 RB transcriptional corepressor 1 OS=Homo sapiens OX=9606 GN=RB1 PE=1 SV=1
tr|A0A2R8Y743|A0A2R8Y743_HUMAN -          sp|Q08999|RBL2_HUMAN -              9e-28   99.8   0.0   9.5e-28   99.7   0.0   1.1   1   0   0   1   1   1   1 RB transcriptional corepressor 1 (Fragment) OS=Homo sapiens OX=9606 GN=RB1 PE=1 SV=1
tr|A0A0X9QC09|A0A0X9QC09_HUMAN -          sp|Q08999|RBL2_HUMAN -            5.9e-26   93.7   1.8   6.4e-26   93.6   1.8   1.0   1   0   0   1   1   1   1 Retinoblastoma 1 (Fragment) OS=Homo sapiens OX=9606 GN=RB1 PE=4 SV=1
tr|A0A2R8YFL6|A0A2R8YFL6_HUMAN -          sp|Q08999|RBL2_HUMAN -            1.9e-25   92.1   4.0   2.2e-25   91.9   4.0   1.0   1   0   0   1   1   1   1 RB transcriptional corepressor 1 OS=Homo sapiens OX=9606 GN=RB1 PE=1 SV=1
tr|A0ACI8S779|A0ACI8S779_HUMAN -          sp|Q08999|RBL2_HUMAN -              0.014   16.4   0.1     0.018   16.0   0.1   1.1   1   0   0   1   1   1   0 Nucleosome assembly protein 1 like 1 OS=Homo sapiens OX=9606 GN=NAP1L1 PE=4 SV=1
tr|C9JY42|C9JY42_HUMAN         -          sp|Q08999|RBL2_HUMAN -              0.034   15.1   1.8     0.037   14.9   1.8   1.0   1   0   0   1   1   1   0 Diacylglycerol kinase delta (Fragment) OS=Homo sapiens OX=9606 GN=DGKD PE=4 SV=1
tr|A0A804HIW5|A0A804HIW5_HUMAN -          sp|Q08999|RBL2_HUMAN -               0.53   11.1   0.9      0.63   10.9   0.9   1.1   1   0   0   1   1   1   0 Reticulophagy regulator 1 OS=Homo sapiens OX=9606 GN=RETREG1 PE=1 SV=1
tr|A0A2R8Y4H6|A0A2R8Y4H6_HUMAN -          sp|Q08999|RBL2_HUMAN -               0.58   11.0   2.4       0.6   10.9   2.4   1.1   1   0   0   1   1   1   0 Radixin (Fragment) OS=Homo sapiens OX=9606 GN=RDX PE=1 SV=1
tr|A0A804HKW5|A0A804HKW5_HUMAN -          sp|Q08999|RBL2_HUMAN -                3.5    8.4   2.4       6.6    7.5   2.4   1.4   1   0   0   1   1   1   0 Reticulophagy regulator 1 OS=Homo sapiens OX=9606 GN=RETREG1 PE=1 SV=1
sp|Q9H6L5|RETR1_HUMAN          -          sp|Q08999|RBL2_HUMAN -                3.7    8.3   2.4       6.7    7.5   2.4   1.4   1   0   0   1   1   1   0 Reticulophagy regulator 1 OS=Homo sapiens OX=9606 GN=RETREG1 PE=1 SV=1
tr|A0A804HJ37|A0A804HJ37_HUMAN -          sp|Q08999|RBL2_HUMAN -                4.4    8.1   2.4       7.6    7.3   2.4   1.3   1   0   0   1   1   1   0 Reticulophagy regulator 1 OS=Homo sapiens OX=9606 GN=RETREG1 PE=1 SV=1
tr|A0A804HJI9|A0A804HJI9_HUMAN -          sp|Q08999|RBL2_HUMAN -                6.7    7.5   3.4        12    6.6   3.4   1.4   1   0   0   1   1   1   0 Reticulophagy regulator 1 OS=Homo sapiens OX=9606 GN=RETREG1 PE=1 SV=1
#
# Program:         jackhmmer
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      queries/RBL2_human.fasta
# Target file:     9606.faa
# Option settings: jackhmmer -N 5 -A hmmer_out/RBL2_vs_9606.sto --tblout hmmer_out/RBL2_vs_9606.tab --cpu 4 queries/RBL2_human.fasta 9606.faa 
# Current dir:     /home/hp/rb1_project
# Date:            Fri Aug 28 16:27:37 2026
# [ok]
