#                                                                         --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                  accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#          ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
tr|A0ACI8UJK7|A0ACI8UJK7_HUMAN -          sp|P28749|RBL1_HUMAN -                  0 1872.4   0.1         0 1674.8   0.0   2.0   1   1   1   2   2   2   2 RB transcriptional corepressor like 2 OS=Homo sapiens OX=9606 GN=RBL2 PE=4 SV=1
tr|A0ACI8S704|A0ACI8S704_HUMAN -          sp|P28749|RBL1_HUMAN -                  0 1862.2   6.5         0 1241.8   0.1   2.0   1   1   1   2   2   2   2 RB transcriptional corepressor like 2 OS=Homo sapiens OX=9606 GN=RBL2 PE=4 SV=1
tr|A0ACI8TZ23|A0ACI8TZ23_HUMAN -          sp|P28749|RBL1_HUMAN -                  0 1849.7   0.0         0 1708.7   0.0   2.0   2   0   0   2   2   2   2 RB transcriptional corepressor like 2 OS=Homo sapiens OX=9606 GN=RBL2 PE=4 SV=1
tr|A0ACI8TFY4|A0ACI8TFY4_HUMAN -          sp|P28749|RBL1_HUMAN -                  0 1830.1   2.8         0 1749.5   0.0   2.0   1   1   1   2   2   2   2 RB transcriptional corepressor like 1 OS=Homo sapiens OX=9606 GN=RBL1 PE=4 SV=1
tr|A0ACI8UJK1|A0ACI8UJK1_HUMAN -          sp|P28749|RBL1_HUMAN -                  0 1791.6  10.0  3.2e-281  939.0   0.4   2.0   1   1   1   2   2   2   2 RB transcriptional corepressor like 2 OS=Homo sapiens OX=9606 GN=RBL2 PE=4 SV=1
tr|A0ACI8R2Y1|A0ACI8R2Y1_HUMAN -          sp|P28749|RBL1_HUMAN -                  0 1764.3   0.0         0 1673.7   0.0   2.0   1   1   1   2   2   2   2 RB transcriptional corepressor like 2 OS=Homo sapiens OX=9606 GN=RBL2 PE=4 SV=1
tr|A0ACI8UJP9|A0ACI8UJP9_HUMAN -          sp|P28749|RBL1_HUMAN -                  0 1567.4   3.8         0 1242.6   0.1   3.0   1   1   2   3   3   3   3 RB transcriptional corepressor like 2 OS=Homo sapiens OX=9606 GN=RBL2 PE=4 SV=1
tr|A0ACI8TFW9|A0ACI8TFW9_HUMAN -          sp|P28749|RBL1_HUMAN -                  0 1557.3   2.1         0 1421.8   0.8   2.0   1   1   1   2   2   2   2 RB transcriptional corepressor like 1 OS=Homo sapiens OX=9606 GN=RBL1 PE=4 SV=1
tr|F5H837|F5H837_HUMAN         -          sp|P28749|RBL1_HUMAN -                  0 1261.1   0.0         0 1260.9   0.0   1.0   1   0   0   1   1   1   1 RB transcriptional corepressor like 2 (Fragment) OS=Homo sapiens OX=9606 GN=RBL2 PE=1 SV=2
tr|A0A3B3IS71|A0A3B3IS71_HUMAN -          sp|P28749|RBL1_HUMAN -                  0 1188.8  31.0  2.5e-129  436.1   2.2   4.0   1   1   3   4   4   4   4 Retinoblastoma-associated protein OS=Homo sapiens OX=9606 GN=RB1 PE=1 SV=1
sp|P06400|RB_HUMAN             -          sp|P28749|RBL1_HUMAN -                  0 1188.7  31.0  2.6e-129  436.1   2.2   4.0   1   1   3   4   4   4   4 Retinoblastoma-associated protein OS=Homo sapiens OX=9606 GN=RB1 PE=1 SV=2
tr|Q59HH0|Q59HH0_HUMAN         -          sp|P28749|RBL1_HUMAN -                  0 1186.9  31.8    7e-129  434.6   2.9   4.0   1   1   3   4   4   4   4 Retinoblastoma-associated protein (Fragment) OS=Homo sapiens OX=9606 PE=2 SV=1
tr|B4DTN0|B4DTN0_HUMAN         -          sp|P28749|RBL1_HUMAN -                  0 1184.6  30.0  2.4e-129  436.2   2.2   4.0   1   1   3   4   4   4   4 Retinoblastoma-associated protein OS=Homo sapiens OX=9606 PE=2 SV=1
tr|A0ACI8RJG1|A0ACI8RJG1_HUMAN -          sp|P28749|RBL1_HUMAN -                  0 1179.8  30.1  2.5e-129  436.1   2.2   4.0   1   1   3   4   4   4   4 RB transcriptional corepressor 1 OS=Homo sapiens OX=9606 GN=RB1 PE=4 SV=1
tr|A0ACI8U643|A0ACI8U643_HUMAN -          sp|P28749|RBL1_HUMAN -                  0 1173.8  30.8  2.5e-129  436.1   2.2   4.0   1   1   3   4   4   4   4 RB transcriptional corepressor 1 OS=Homo sapiens OX=9606 GN=RB1 PE=4 SV=1
tr|A0ACI8T8P3|A0ACI8T8P3_HUMAN -          sp|P28749|RBL1_HUMAN -                  0 1171.2  34.9    1e-121  410.9   0.7   5.0   1   1   4   5   5   5   5 RB transcriptional corepressor 1 OS=Homo sapiens OX=9606 GN=RB1 PE=4 SV=1
tr|A0AAQ5BH52|A0AAQ5BH52_HUMAN -          sp|P28749|RBL1_HUMAN -                  0 1139.9  30.7  2.1e-129  436.4   2.1   4.0   1   1   3   4   4   4   4 Retinoblastoma-associated protein OS=Homo sapiens OX=9606 GN=RB1 PE=1 SV=1
tr|A0AAQ5BH01|A0AAQ5BH01_HUMAN -          sp|P28749|RBL1_HUMAN -                  0 1114.6  29.0  2.4e-129  436.2   2.2   4.0   1   1   3   4   4   4   4 RB transcriptional corepressor 1 OS=Homo sapiens OX=9606 GN=RB1 PE=1 SV=1
tr|A0AAQ5BH24|A0AAQ5BH24_HUMAN -          sp|P28749|RBL1_HUMAN -                  0 1110.4  30.5  2.3e-129  436.3   2.2   5.0   1   1   4   5   5   5   5 Retinoblastoma-associated protein OS=Homo sapiens OX=9606 GN=RB1 PE=1 SV=1
tr|B4DRB3|B4DRB3_HUMAN         -          sp|P28749|RBL1_HUMAN -                  0 1097.8  32.5  7.6e-122  411.4   0.7   4.0   1   1   3   4   4   4   4 Retinoblastoma-associated protein OS=Homo sapiens OX=9606 PE=2 SV=1
tr|A0ACI8PG32|A0ACI8PG32_HUMAN -          sp|P28749|RBL1_HUMAN -                  0 1095.7  36.2  2.4e-129  436.2   2.2   5.0   1   1   4   5   5   5   5 RB transcriptional corepressor 1 OS=Homo sapiens OX=9606 GN=RB1 PE=4 SV=1
tr|A0AAQ5BH04|A0AAQ5BH04_HUMAN -          sp|P28749|RBL1_HUMAN -            9.4e-77  262.0   2.8   1.2e-76  261.7   2.8   1.0   1   0   0   1   1   1   1 RB transcriptional corepressor 1 OS=Homo sapiens OX=9606 GN=RB1 PE=1 SV=1
tr|A0A2R8Y743|A0A2R8Y743_HUMAN -          sp|P28749|RBL1_HUMAN -            1.1e-28  102.9   0.1   1.1e-28  102.8   0.1   1.1   1   0   0   1   1   1   1 RB transcriptional corepressor 1 (Fragment) OS=Homo sapiens OX=9606 GN=RB1 PE=1 SV=1
tr|A0A0X9QC09|A0A0X9QC09_HUMAN -          sp|P28749|RBL1_HUMAN -            6.1e-26   93.8   1.8   6.6e-26   93.7   1.8   1.0   1   0   0   1   1   1   1 Retinoblastoma 1 (Fragment) OS=Homo sapiens OX=9606 GN=RB1 PE=4 SV=1
tr|A0A2R8YFL6|A0A2R8YFL6_HUMAN -          sp|P28749|RBL1_HUMAN -            5.9e-09   37.6   0.0   7.2e-09   37.3   0.0   1.0   1   0   0   1   1   1   1 RB transcriptional corepressor 1 OS=Homo sapiens OX=9606 GN=RB1 PE=1 SV=1
tr|B1APE2|B1APE2_HUMAN         -          sp|P28749|RBL1_HUMAN -              0.042   14.9   0.1     0.053   14.5   0.1   1.0   1   0   0   1   1   1   0 Transcription initiation factor IIB (Fragment) OS=Homo sapiens OX=9606 GN=GTF2B PE=1 SV=1
tr|B1APE1|B1APE1_HUMAN         -          sp|P28749|RBL1_HUMAN -              0.042   14.9   0.1     0.054   14.5   0.1   1.0   1   0   0   1   1   1   0 Transcription initiation factor IIB (Fragment) OS=Homo sapiens OX=9606 GN=GTF2B PE=1 SV=1
sp|Q00403|TF2B_HUMAN           -          sp|P28749|RBL1_HUMAN -              0.062   14.3   0.1     0.076   14.0   0.1   1.2   1   0   0   1   1   1   0 Transcription initiation factor IIB OS=Homo sapiens OX=9606 GN=GTF2B PE=1 SV=1
tr|A0ACI8S779|A0ACI8S779_HUMAN -          sp|P28749|RBL1_HUMAN -               0.28   12.1   0.1      0.34   11.9   0.1   1.0   1   0   0   1   1   1   0 Nucleosome assembly protein 1 like 1 OS=Homo sapiens OX=9606 GN=NAP1L1 PE=4 SV=1
tr|A0ACI8SQB4|A0ACI8SQB4_HUMAN -          sp|P28749|RBL1_HUMAN -               0.64   11.0  11.7      0.81   10.6  11.7   1.1   1   0   0   1   1   1   0 Nuclear transcription factor Y subunit gamma OS=Homo sapiens OX=9606 GN=NFYC PE=4 SV=1
tr|A0ACI8SQA9|A0ACI8SQA9_HUMAN -          sp|P28749|RBL1_HUMAN -               0.74   10.8  11.6      0.96   10.4  11.6   1.1   1   0   0   1   1   1   0 Nuclear transcription factor Y subunit gamma OS=Homo sapiens OX=9606 GN=NFYC PE=4 SV=1
tr|A0ACI8SPW8|A0ACI8SPW8_HUMAN -          sp|P28749|RBL1_HUMAN -               0.77   10.7  10.6         1   10.3  10.6   1.1   1   0   0   1   1   1   0 Nuclear transcription factor Y subunit gamma OS=Homo sapiens OX=9606 GN=NFYC PE=4 SV=1
tr|A0ACI8UEW2|A0ACI8UEW2_HUMAN -          sp|P28749|RBL1_HUMAN -                0.8   10.6  12.3         1   10.3  12.3   1.1   1   0   0   1   1   1   0 Nuclear transcription factor Y subunit gamma OS=Homo sapiens OX=9606 GN=NFYC PE=4 SV=1
tr|A0ACI8RMF3|A0ACI8RMF3_HUMAN -          sp|P28749|RBL1_HUMAN -               0.98   10.4   9.3       1.2   10.0   9.3   1.1   1   0   0   1   1   1   0 Nuclear transcription factor Y subunit gamma OS=Homo sapiens OX=9606 GN=NFYC PE=4 SV=1
tr|A0ACI8SQA5|A0ACI8SQA5_HUMAN -          sp|P28749|RBL1_HUMAN -                1.1   10.2  10.4       1.6    9.7  10.4   1.1   1   0   0   1   1   1   0 Nuclear transcription factor Y subunit gamma OS=Homo sapiens OX=9606 GN=NFYC PE=4 SV=1
tr|A0ACI8PFR8|A0ACI8PFR8_HUMAN -          sp|P28749|RBL1_HUMAN -                1.1   10.1   0.0       1.5    9.8   0.0   1.1   1   0   0   1   1   1   0 General transcription factor IIB OS=Homo sapiens OX=9606 GN=GTF2B PE=4 SV=1
tr|A0ACI8S9P3|A0ACI8S9P3_HUMAN -          sp|P28749|RBL1_HUMAN -                2.2    9.2  13.2       2.8    8.8  13.2   1.1   1   0   0   1   1   1   0 Nuclear transcription factor Y subunit gamma OS=Homo sapiens OX=9606 GN=NFYC PE=4 SV=1
tr|A0ACI8RE86|A0ACI8RE86_HUMAN -          sp|P28749|RBL1_HUMAN -                2.3    9.1  11.8         3    8.7  11.8   1.1   1   0   0   1   1   1   0 Nuclear transcription factor Y subunit gamma OS=Homo sapiens OX=9606 GN=NFYC PE=4 SV=1
tr|A0ACI8UF89|A0ACI8UF89_HUMAN -          sp|P28749|RBL1_HUMAN -                2.3    9.1  12.2         3    8.7  12.2   1.1   1   0   0   1   1   1   0 Nuclear transcription factor Y subunit gamma OS=Homo sapiens OX=9606 GN=NFYC PE=4 SV=1
tr|A0ACI8UEV4|A0ACI8UEV4_HUMAN -          sp|P28749|RBL1_HUMAN -                2.4    9.1  12.6       3.2    8.7  12.6   1.1   1   0   0   1   1   1   0 Nuclear transcription factor Y subunit gamma OS=Homo sapiens OX=9606 GN=NFYC PE=4 SV=1
tr|A0ACI8SPV7|A0ACI8SPV7_HUMAN -          sp|P28749|RBL1_HUMAN -                2.4    9.0  12.4       3.3    8.6  12.4   1.1   1   0   0   1   1   1   0 Nuclear transcription factor Y subunit gamma OS=Homo sapiens OX=9606 GN=NFYC PE=4 SV=1
tr|A0ACI8UJ41|A0ACI8UJ41_HUMAN -          sp|P28749|RBL1_HUMAN -                2.7    8.9  13.2       3.6    8.5  13.2   1.1   1   0   0   1   1   1   0 Nuclear transcription factor Y subunit gamma OS=Homo sapiens OX=9606 GN=NFYC PE=4 SV=1
sp|Q13952|NFYC_HUMAN           -          sp|P28749|RBL1_HUMAN -                3.8    8.4  11.8       5.4    7.9  11.8   1.1   1   0   0   1   1   1   0 Nuclear transcription factor Y subunit gamma OS=Homo sapiens OX=9606 GN=NFYC PE=1 SV=3
tr|A0ACI8QS00|A0ACI8QS00_HUMAN -          sp|P28749|RBL1_HUMAN -                4.1    8.3  12.1       5.6    7.8  12.1   1.1   1   0   0   1   1   1   0 Nuclear transcription factor Y subunit gamma OS=Homo sapiens OX=9606 GN=NFYC PE=4 SV=1
tr|A0ACI8SGB5|A0ACI8SGB5_HUMAN -          sp|P28749|RBL1_HUMAN -                4.1    8.3  12.1       5.7    7.8  12.1   1.1   1   0   0   1   1   1   0 Nuclear transcription factor Y subunit gamma OS=Homo sapiens OX=9606 GN=NFYC PE=4 SV=1
tr|A0ACI8UIS5|A0ACI8UIS5_HUMAN -          sp|P28749|RBL1_HUMAN -                7.1    7.5  12.2       9.1    7.1  12.2   1.1   1   0   0   1   1   1   0 Nuclear transcription factor Y subunit gamma OS=Homo sapiens OX=9606 GN=NFYC PE=4 SV=1
tr|A0ACI8UGP8|A0ACI8UGP8_HUMAN -          sp|P28749|RBL1_HUMAN -                7.4    7.4  13.9       9.8    7.0  13.9   1.1   1   0   0   1   1   1   0 Nuclear transcription factor Y subunit gamma OS=Homo sapiens OX=9606 GN=NFYC PE=4 SV=1
tr|A0ACI8RAI6|A0ACI8RAI6_HUMAN -          sp|P28749|RBL1_HUMAN -                7.7    7.4  14.0        10    7.0  14.0   1.1   1   0   0   1   1   1   0 Nuclear transcription factor Y subunit gamma OS=Homo sapiens OX=9606 GN=NFYC PE=4 SV=1
tr|A0ACI8SPU7|A0ACI8SPU7_HUMAN -          sp|P28749|RBL1_HUMAN -                7.8    7.4  11.9       9.8    7.0  11.9   1.1   1   0   0   1   1   1   0 Nuclear transcription factor Y subunit gamma OS=Homo sapiens OX=9606 GN=NFYC PE=4 SV=1
tr|A0ACI8UHX0|A0ACI8UHX0_HUMAN -          sp|P28749|RBL1_HUMAN -                8.7    7.2  14.0        12    6.7  14.0   1.1   1   0   0   1   1   1   0 Nuclear transcription factor Y subunit gamma OS=Homo sapiens OX=9606 GN=NFYC PE=4 SV=1
#
# Program:         jackhmmer
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      queries/RBL1_human.fasta
# Target file:     9606.faa
# Option settings: jackhmmer -N 5 -A hmmer_out/RBL1_vs_9606.sto --tblout hmmer_out/RBL1_vs_9606.tab --cpu 4 queries/RBL1_human.fasta 9606.faa 
# Current dir:     /home/hp/rb1_project
# Date:            Fri Aug 28 16:27:31 2026
# [ok]
