#                                                                         --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                  accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#          ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
sp|P28749|RBL1_HUMAN           -          sp|P06400|RB_HUMAN   -                  0 1040.4  12.9  1.4e-212  711.4   0.2   4.0   2   2   1   3   3   3   3 Retinoblastoma-like protein 1 OS=Homo sapiens OX=9606 GN=RBL1 PE=1 SV=3
tr|A0ACI8TFY4|A0ACI8TFY4_HUMAN -          sp|P06400|RB_HUMAN   -           2.7e-287  958.7  12.6  1.2e-212  711.6   0.2   5.0   2   2   2   4   4   4   4 RB transcriptional corepressor like 1 OS=Homo sapiens OX=9606 GN=RBL1 PE=4 SV=1
tr|F5H837|F5H837_HUMAN         -          sp|P06400|RB_HUMAN   -           3.3e-262  875.7   0.1  1.3e-260  870.4   0.1   2.0   1   1   0   1   1   1   1 RB transcriptional corepressor like 2 (Fragment) OS=Homo sapiens OX=9606 GN=RBL2 PE=1 SV=2
tr|A0ACI8TFW9|A0ACI8TFW9_HUMAN -          sp|P06400|RB_HUMAN   -           1.3e-226  757.9  15.3  3.7e-114  385.7   0.6   5.0   2   2   2   4   4   4   4 RB transcriptional corepressor like 1 OS=Homo sapiens OX=9606 GN=RBL1 PE=4 SV=1
tr|A0AAQ5BH04|A0AAQ5BH04_HUMAN -          sp|P06400|RB_HUMAN   -             3e-133  448.9   1.0  3.6e-133  448.7   1.0   1.0   1   0   0   1   1   1   1 RB transcriptional corepressor 1 OS=Homo sapiens OX=9606 GN=RB1 PE=1 SV=1
tr|A0A2R8YFL6|A0A2R8YFL6_HUMAN -          sp|P06400|RB_HUMAN   -            2.6e-43  151.3   8.4     3e-43  151.1   8.4   1.0   1   0   0   1   1   1   1 RB transcriptional corepressor 1 OS=Homo sapiens OX=9606 GN=RB1 PE=1 SV=1
tr|A0A2R8Y743|A0A2R8Y743_HUMAN -          sp|P06400|RB_HUMAN   -            8.1e-36  126.5   0.1   8.2e-36  126.5   0.1   1.1   1   0   0   1   1   1   1 RB transcriptional corepressor 1 (Fragment) OS=Homo sapiens OX=9606 GN=RB1 PE=1 SV=1
tr|A0A0X9QC09|A0A0X9QC09_HUMAN -          sp|P06400|RB_HUMAN   -            1.7e-27   98.9   1.9   1.8e-27   98.8   1.9   1.0   1   0   0   1   1   1   1 Retinoblastoma 1 (Fragment) OS=Homo sapiens OX=9606 GN=RB1 PE=4 SV=1
tr|C9JY42|C9JY42_HUMAN         -          sp|P06400|RB_HUMAN   -              0.038   15.1   4.8     0.042   14.9   4.8   1.0   1   0   0   1   1   1   0 Diacylglycerol kinase delta (Fragment) OS=Homo sapiens OX=9606 GN=DGKD PE=4 SV=1
tr|A0ACI8V319|A0ACI8V319_HUMAN -          sp|P06400|RB_HUMAN   -               0.17   12.9   3.4      0.17   12.9   3.4   1.1   1   0   0   1   1   1   0 Myosin light chain 1 OS=Homo sapiens OX=9606 GN=MYL1 PE=4 SV=1
sp|Q8TAZ6|CKLF2_HUMAN          -          sp|P06400|RB_HUMAN   -               0.24   12.4   0.1      0.34   11.9   0.1   1.3   1   0   0   1   1   1   0 CKLF-like MARVEL transmembrane domain-containing protein 2 OS=Homo sapiens OX=9606 GN=CMTM2 PE=1 SV=1
tr|X6RDA4|X6RDA4_HUMAN         -          sp|P06400|RB_HUMAN   -               0.28   12.2   1.0      0.35   11.9   1.0   1.1   1   0   0   1   1   1   0 Paraspeckle component 1 (Fragment) OS=Homo sapiens OX=9606 GN=PSPC1 PE=1 SV=1
tr|A0A2R8Y4H6|A0A2R8Y4H6_HUMAN -          sp|P06400|RB_HUMAN   -               0.36   11.8   2.1      0.38   11.7   2.1   1.1   1   0   0   1   1   1   0 Radixin (Fragment) OS=Homo sapiens OX=9606 GN=RDX PE=1 SV=1
tr|B4DP07|B4DP07_HUMAN         -          sp|P06400|RB_HUMAN   -               0.42   11.6   0.1       0.5   11.3   0.1   1.0   1   0   0   1   1   1   0 Insulin-like growth factor-binding protein 3 OS=Homo sapiens OX=9606 PE=2 SV=1
tr|A6XNC9|A6XNC9_HUMAN         -          sp|P06400|RB_HUMAN   -               0.42   11.6   0.1      0.51   11.3   0.1   1.0   1   0   0   1   1   1   0 Insulin-like growth factor binding protein 3 isoform b OS=Homo sapiens OX=9606 PE=2 SV=1
tr|A6XND1|A6XND1_HUMAN         -          sp|P06400|RB_HUMAN   -               0.47   11.4   0.1      0.57   11.1   0.1   1.0   1   0   0   1   1   1   0 Insulin-like growth factor-binding protein 3 OS=Homo sapiens OX=9606 PE=2 SV=1
tr|B3KVF9|B3KVF9_HUMAN         -          sp|P06400|RB_HUMAN   -               0.49   11.4   0.1      0.59   11.1   0.1   1.0   1   0   0   1   1   1   0 Insulin-like growth factor-binding protein 3 OS=Homo sapiens OX=9606 PE=2 SV=1
tr|A0A087WTD4|A0A087WTD4_HUMAN -          sp|P06400|RB_HUMAN   -               0.49   11.4   0.1       0.6   11.1   0.1   1.0   1   0   0   1   1   1   0 Insulin-like growth factor-binding protein 3 OS=Homo sapiens OX=9606 GN=IGFBP3 PE=4 SV=1
tr|A6XND0|A6XND0_HUMAN         -          sp|P06400|RB_HUMAN   -               0.49   11.4   0.1       0.6   11.1   0.1   1.0   1   0   0   1   1   1   0 Insulin-like growth factor-binding protein 3 OS=Homo sapiens OX=9606 PE=1 SV=1
tr|B4DN53|B4DN53_HUMAN         -          sp|P06400|RB_HUMAN   -               0.51   11.3   0.1      0.63   11.0   0.1   1.0   1   0   0   1   1   1   0 Insulin-like growth factor-binding protein 3 OS=Homo sapiens OX=9606 PE=2 SV=1
sp|P17936|IBP3_HUMAN           -          sp|P06400|RB_HUMAN   -               0.57   11.2   0.1       0.7   10.9   0.1   1.0   1   0   0   1   1   1   0 Insulin-like growth factor-binding protein 3 OS=Homo sapiens OX=9606 GN=IGFBP3 PE=1 SV=2
tr|A0ACI8RUV2|A0ACI8RUV2_HUMAN -          sp|P06400|RB_HUMAN   -               0.62   11.0   0.0      0.77   10.7   0.0   1.0   1   0   0   1   1   1   0 Insulin like growth factor binding protein 3 OS=Homo sapiens OX=9606 GN=IGFBP3 PE=4 SV=1
tr|A0ACI8S5Q1|A0ACI8S5Q1_HUMAN -          sp|P06400|RB_HUMAN   -               0.72   10.8   0.1       0.9   10.5   0.1   1.0   1   0   0   1   1   1   0 Insulin like growth factor binding protein 3 OS=Homo sapiens OX=9606 GN=IGFBP3 PE=4 SV=1
tr|A0ACI8TXP1|A0ACI8TXP1_HUMAN -          sp|P06400|RB_HUMAN   -               0.79   10.7   1.3       1.1   10.2   1.3   1.1   1   0   0   1   1   1   0 Paraspeckle component 1 OS=Homo sapiens OX=9606 GN=PSPC1 PE=4 SV=1
sp|Q8WXF1|PSPC1_HUMAN          -          sp|P06400|RB_HUMAN   -               0.98   10.4   1.3       1.4    9.9   1.3   1.1   1   0   0   1   1   1   0 Paraspeckle component 1 OS=Homo sapiens OX=9606 GN=PSPC1 PE=1 SV=1
tr|A0ACI8RG84|A0ACI8RG84_HUMAN -          sp|P06400|RB_HUMAN   -                  1   10.3   1.3       1.4    9.8   1.3   1.1   1   0   0   1   1   1   0 Paraspeckle component 1 OS=Homo sapiens OX=9606 GN=PSPC1 PE=4 SV=1
tr|A0ACI8QLV0|A0ACI8QLV0_HUMAN -          sp|P06400|RB_HUMAN   -                  1   10.3   1.3       1.5    9.8   1.3   1.1   1   0   0   1   1   1   0 Paraspeckle component 1 OS=Homo sapiens OX=9606 GN=PSPC1 PE=4 SV=1
tr|A0ACI8RMU0|A0ACI8RMU0_HUMAN -          sp|P06400|RB_HUMAN   -                1.1   10.2   1.3       1.6    9.7   1.3   1.1   1   0   0   1   1   1   0 Paraspeckle component 1 OS=Homo sapiens OX=9606 GN=PSPC1 PE=4 SV=1
tr|A0ACI8UCY0|A0ACI8UCY0_HUMAN -          sp|P06400|RB_HUMAN   -                1.3   10.0   1.3       1.8    9.5   1.3   1.1   1   0   0   1   1   1   0 Paraspeckle component 1 OS=Homo sapiens OX=9606 GN=PSPC1 PE=4 SV=1
tr|A0ACI8V209|A0ACI8V209_HUMAN -          sp|P06400|RB_HUMAN   -                1.4    9.8   2.3       1.4    9.8   2.3   1.1   1   0   0   1   1   1   0 Myosin light chain 3 OS=Homo sapiens OX=9606 GN=MYL3 PE=4 SV=1
tr|A0ACI8Q064|A0ACI8Q064_HUMAN -          sp|P06400|RB_HUMAN   -                1.8    9.5   4.8       2.3    9.1   4.8   1.1   1   0   0   1   1   1   0 Forkhead box A3 OS=Homo sapiens OX=9606 GN=FOXA3 PE=4 SV=1
tr|A0ACI8S4W2|A0ACI8S4W2_HUMAN -          sp|P06400|RB_HUMAN   -                1.8    9.5   4.8       2.4    9.1   4.8   1.1   1   0   0   1   1   1   0 Forkhead box A3 OS=Homo sapiens OX=9606 GN=FOXA3 PE=4 SV=1
sp|P55318|FOXA3_HUMAN          -          sp|P06400|RB_HUMAN   -                  3    8.8   4.8       4.2    8.3   4.8   1.1   1   0   0   1   1   1   0 Hepatocyte nuclear factor 3-gamma OS=Homo sapiens OX=9606 GN=FOXA3 PE=1 SV=2
sp|P05976|MYL1_HUMAN           -          sp|P06400|RB_HUMAN   -                4.3    8.2   8.3       5.7    7.8   8.3   1.1   1   0   0   1   1   1   0 Myosin light chain 1/3, skeletal muscle isoform OS=Homo sapiens OX=9606 GN=MYL1 PE=1 SV=3
sp|Q5TGY3|AHDC1_HUMAN          -          sp|P06400|RB_HUMAN   -                5.4    7.9   1.2        10    7.0   1.2   1.4   1   0   0   1   1   1   0 Transcription factor Gibbin OS=Homo sapiens OX=9606 GN=AHDC1 PE=1 SV=1
tr|A0A087WZG9|A0A087WZG9_HUMAN -          sp|P06400|RB_HUMAN   -                5.4    7.9   9.8        15    6.5   0.8   2.2   2   0   0   2   2   2   0 Retrotransposon-derived protein PEG10 OS=Homo sapiens OX=9606 GN=PEG10 PE=1 SV=2
tr|A0ACI8V8U1|A0ACI8V8U1_HUMAN -          sp|P06400|RB_HUMAN   -                8.9    7.2   6.1      0.34   11.9   0.4   1.4   2   0   0   2   2   2   0 Diacylglycerol kinase delta OS=Homo sapiens OX=9606 GN=DGKD PE=4 SV=1
tr|A0ACI8QUF5|A0ACI8QUF5_HUMAN -          sp|P06400|RB_HUMAN   -                9.1    7.2   6.1      0.35   11.8   0.4   1.5   2   0   0   2   2   2   0 Diacylglycerol kinase delta OS=Homo sapiens OX=9606 GN=DGKD PE=4 SV=1
tr|A0ACI8VDD4|A0ACI8VDD4_HUMAN -          sp|P06400|RB_HUMAN   -                9.2    7.2   6.1      0.35   11.9   0.4   1.4   2   0   0   2   2   2   0 Diacylglycerol kinase delta OS=Homo sapiens OX=9606 GN=DGKD PE=4 SV=1
#
# Program:         jackhmmer
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      queries/RB1_human.fasta
# Target file:     9606.faa
# Option settings: jackhmmer -N 5 -A hmmer_out/RB1_vs_9606.sto --tblout hmmer_out/RB1_vs_9606.tab --cpu 4 queries/RB1_human.fasta 9606.faa 
# Current dir:     /home/hp/rb1_project
# Date:            Fri Aug 28 16:27:26 2026
# [ok]
