#                                                                         --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name                  accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#          ------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
tr|A0ACD6B5T3|A0ACD6B5T3_DANRE -          RB_B                 PF01857.26   8.7e-64  215.3   0.0   7.9e-61  205.7   0.0   2.6   2   0   0   2   2   2   2 Retinoblastoma-like protein 2 OS=Danio rerio OX=7955 GN=rbl2 PE=3 SV=1
tr|A0A8M2BA88|A0A8M2BA88_DANRE -          RB_B                 PF01857.26   2.9e-61  207.1   0.0   5.9e-61  206.1   0.0   1.6   1   0   0   1   1   1   1 Retinoblastoma-like protein 2 isoform X3 OS=Danio rerio OX=7955 GN=rbl2 PE=4 SV=2
tr|A0A8M9QAH9|A0A8M9QAH9_DANRE -          RB_B                 PF01857.26   5.6e-60  202.9   2.7   6.5e-59  199.4   1.6   2.6   2   0   0   2   2   2   1 Retinoblastoma-like protein 1 OS=Danio rerio OX=7955 GN=rbl1 PE=1 SV=1
tr|A0A8M1NIS0|A0A8M1NIS0_DANRE -          RB_B                 PF01857.26   8.6e-60  202.3   2.9   1.1e-58  198.8   1.7   2.7   2   0   0   2   2   2   1 Retinoblastoma-like protein 1 OS=Danio rerio OX=7955 GN=rbl1 PE=4 SV=1
tr|A0A8M1NAN6|A0A8M1NAN6_DANRE -          RB_B                 PF01857.26   9.7e-29  101.6   7.9   3.3e-27   96.7   7.9   2.6   1   1   0   1   1   1   1 Retinoblastoma-associated protein OS=Danio rerio OX=7955 GN=rb1 PE=4 SV=1
tr|A0AC58IA68|A0AC58IA68_DANRE -          RB_B                 PF01857.26     1e-28  101.6   7.9   3.2e-27   96.7   7.9   2.6   1   1   0   1   1   1   1 Retinoblastoma-associated protein OS=Danio rerio OX=7955 GN=rb1 PE=1 SV=1
tr|A0A8M1PEQ7|A0A8M1PEQ7_DANRE -          RB_B                 PF01857.26     0.042   15.3   0.6       0.2   13.1   0.2   2.3   2   0   0   2   2   2   0 BRF1 general transcription factor IIIB subunit b OS=Danio rerio OX=7955 GN=brf1b PE=4 SV=1
tr|A0AC58I234|A0AC58I234_DANRE -          RB_B                 PF01857.26     0.049   15.1   0.2       0.2   13.1   0.2   2.0   1   0   0   1   1   1   0 Transcription factor IIIB 90 kDa subunit OS=Danio rerio OX=7955 GN=brf1b PE=3 SV=1
tr|A0AB32T7S5|A0AB32T7S5_DANRE -          RB_B                 PF01857.26     0.054   14.9   0.2      0.22   13.0   0.2   2.0   1   0   0   1   1   1   0 Transcription factor IIIB 90 kDa subunit OS=Danio rerio OX=7955 GN=brf1b PE=3 SV=1
tr|A0A8M1PBR0|A0A8M1PBR0_DANRE -          RB_B                 PF01857.26     0.088   14.3   0.1      0.24   12.8   0.1   1.7   2   0   0   2   2   2   0 Transcription initiation factor IIB OS=Danio rerio OX=7955 GN=gtf2b PE=4 SV=1
tr|E7F5M5|E7F5M5_DANRE         -          RB_B                 PF01857.26      0.19   13.2   0.1      0.99   10.8   0.1   2.3   1   0   0   1   1   1   0 Erythroid differentiation-related factor 1 isoform X2 OS=Danio rerio OX=7955 GN=edrf1 PE=1 SV=1
sp|A8KBY2|BRF2_DANRE           -          RB_B                 PF01857.26      0.33   12.4   2.9        24    6.4   0.0   2.8   2   1   0   3   3   3   0 Transcription factor IIIB 50 kDa subunit OS=Danio rerio OX=7955 GN=brf2 PE=2 SV=1
#
# Program:         hmmsearch
# Version:         3.4 (Aug 2023)
# Pipeline mode:   SEARCH
# Query file:      pfam/RB_domains.hmm
# Target file:     7955.faa
# Option settings: hmmsearch --tblout hmmer_out/RB_domains_vs_7955.tab --cpu 4 pfam/RB_domains.hmm 7955.faa 
# Current dir:     /home/hp/rb1_project
# Date:            Fri Aug 28 17:20:22 2026
# [ok]
